date,Close
2009-08-24,36.78
2009-08-21,36.2
2009-08-20,35.41
2009-08-19,34.49
2009-08-18,34.46
2009-08-17,33.96
2009-08-14,34.77
2009-08-13,36.01
2009-08-12,34.57
2009-08-11,34.57
2009-08-10,35.27
2009-08-07,35.25
2009-08-06,35.09
2009-08-05,35.63
2009-08-04,35.68
2009-08-03,36.15
2009-07-31,35.16
2009-07-30,34.2
2009-07-29,34.81
2009-07-28,33.83
2009-07-27,33.96
2009-07-24,34.29
2009-07-23,34.4
2009-07-22,33.25
2009-07-21,32.73
2009-07-20,31.99
2009-07-17,31.71
2009-07-16,31.5
2009-07-15,31.06
2009-07-14,29.69
2009-07-13,29.04
2009-07-10,27.66
2009-07-09,27.75
2009-07-08,27.5
2009-07-07,27.55
2009-07-06,27.6
2009-07-03,27.66
2009-07-02,27.61
2009-07-01,29.11
2009-06-30,28.33
2009-06-29,29.12
2009-06-26,28.02
2009-06-25,28.17
2009-06-24,28.88
2009-06-23,28.0
2009-06-22,28.08
2009-06-19,29.03
2009-06-18,28.98
2009-06-17,29.28
2009-06-16,30.44
2009-06-15,30.82
2009-06-12,31.59
2009-06-11,31.45
2009-06-10,31.04
2009-06-09,30.79
2009-06-08,30.9
2009-06-05,31.34
2009-06-04,31.3
2009-06-03,31.78
2009-06-02,31.9
2009-06-01,31.89
2009-05-29,29.75
2009-05-28,29.94
2009-05-27,30.43
2009-05-26,30.48
2009-05-25,29.97
2009-05-22,29.93
2009-05-21,29.69
2009-05-20,30.69
2009-05-19,29.1
2009-05-18,28.73
2009-05-15,27.9
2009-05-14,27.4
2009-05-13,28.13
2009-05-12,29.41
2009-05-11,29.2
2009-05-08,29.52
2009-05-07,28.83
2009-05-06,29.22
2009-05-05,29.0
2009-05-04,29.05
2009-05-01,28.57
2009-04-30,28.57
2009-04-29,26.61
2009-04-28,26.82
2009-04-27,27.31
2009-04-24,27.13
2009-04-23,25.79
2009-04-22,26.5
2009-04-21,25.86
2009-04-20,26.06
2009-04-17,27.14
2009-04-16,27.07
2009-04-15,27.23
2009-04-14,27.72
2009-04-10,26.89
2009-04-09,26.89
2009-04-08,25.24
2009-04-07,25.21
2009-04-06,25.69
2009-04-03,25.96
2009-04-02,24.83
2009-04-01,23.08
2009-03-31,22.79
2009-03-30,22.24
2009-03-27,23.79
2009-03-26,24.26
2009-03-25,24.33
2009-03-24,24.79
2009-03-23,24.56
2009-03-20,23.95
2009-03-19,23.65
2009-03-18,23.55
2009-03-17,23.96
2009-03-16,24.31
2009-03-13,24.26
2009-03-12,24.33
2009-03-11,23.74
2009-03-10,22.72
2009-03-09,20.77
2009-03-06,20.74
2009-03-05,20.8
2009-03-04,22.25
2009-03-03,20.71
2009-03-02,20.99
2009-02-27,21.96
2009-02-26,22.62
2009-02-25,21.07
2009-02-24,21.72
2009-02-23,21.45
2009-02-20,21.74
2009-02-19,22.93
2009-02-18,23.2
2009-02-17,23.23
2009-02-16,24.4
2009-02-13,24.58
2009-02-12,24.05
2009-02-11,24.96
2009-02-10,25.02
2009-02-09,26.29
2009-02-06,26.1
2009-02-05,24.09
2009-02-04,24.3
2009-02-03,22.57
2009-02-02,22.26
2009-01-30,22.72
2009-01-29,23.63
2009-01-28,22.86
2009-01-27,22.16
2009-01-26,22.41
2009-01-23,21.86
2009-01-22,22.78
2009-01-21,23.01
2009-01-20,22.85
2009-01-19,22.68
2009-01-16,23.76
2009-01-15,23.18
2009-01-14,24.06
2009-01-13,25.44
2009-01-12,25.57
2009-01-09,25.72
2009-01-08,26.65
2009-01-07,26.49
2009-01-06,27.49
2009-01-05,27.59
2009-01-02,27.9
2009-01-01,27.73
2008-12-31,27.73
2008-12-30,27.73
2008-12-29,26.85
2008-12-26,26.0
2008-12-25,26.0
2008-12-24,26.0
2008-12-23,26.0
2008-12-22,26.25
2008-12-19,26.43
2008-12-18,26.66
2008-12-17,26.42
2008-12-16,26.38
2008-12-15,25.3
2008-12-12,25.07
2008-12-11,25.66
2008-12-10,26.3
2008-12-09,25.44
2008-12-08,24.66
2008-12-05,22.61
2008-12-04,23.62
2008-12-03,23.14
2008-12-02,23.84
2008-12-01,23.28
2008-11-28,25.1
2008-11-27,25.15
2008-11-26,24.5
2008-11-25,25.19
2008-11-24,24.23
2008-11-21,21.68
2008-11-20,22.46
2008-11-19,21.96
2008-11-18,25.43
2008-11-17,25.55
2008-11-14,25.88
2008-11-13,25.72
2008-11-12,25.4
2008-11-11,26.18
2008-11-10,27.49
2008-11-07,26.08
2008-11-06,25.41
2008-11-05,27.95
2008-11-04,29.23
2008-11-03,27.54
2008-10-31,26.07
2008-10-30,24.06
2008-10-29,24.61
2008-10-28,20.63
2008-10-27,19.95
2008-10-24,22.38
2008-10-23,23.44
2008-10-22,23.8
2008-10-21,25.0
2008-10-20,24.79
2008-10-17,24.52
2008-10-16,23.96
2008-10-15,26.34
2008-10-14,29.1
2008-10-13,28.45
2008-10-10,25.55
2008-10-09,28.43
2008-10-08,28.3
2008-10-07,31.24
2008-10-06,31.7
2008-10-03,33.26
2008-10-02,32.5
2008-10-01,33.69
2008-09-30,33.75
2008-09-29,33.64
2008-09-26,34.97
2008-09-25,35.29
2008-09-24,34.57
2008-09-23,34.4
2008-09-22,34.2
2008-09-19,34.98
2008-09-18,32.81
2008-09-17,33.83
2008-09-16,35.16
2008-09-15,36.24
2008-09-12,37.81
2008-09-11,37.41
2008-09-10,37.44
2008-09-09,37.75
2008-09-08,38.5
2008-09-05,38.17
2008-09-04,39.03
2008-09-03,39.71
2008-09-02,39.9
2008-09-01,39.42
2008-08-29,39.38
2008-08-28,39.25
2008-08-27,39.35
2008-08-26,39.46
2008-08-25,39.26
2008-08-22,39.5
2008-08-21,39.28
2008-08-20,39.72
2008-08-19,39.85
2008-08-18,39.99
2008-07-28,41.26
2008-07-25,41.81
2008-07-24,41.35
2008-07-23,42.13
2008-07-22,42.1
2008-07-21,41.44
2008-07-18,41.25
2008-07-17,40.93
2008-07-16,40.5
2008-07-15,40.36
2008-07-14,40.69
2008-07-11,40.56
2008-07-10,41.23
2008-07-09,41.49
2008-07-08,41.86
2008-07-07,42.73
2008-07-04,42.2
2008-07-03,42.61
2008-07-02,42.77
2008-07-01,43.32
2008-06-30,43.82
2008-06-27,44.12
2008-06-26,88.58
2008-06-25,89.68
2008-06-24,90.07
2008-06-23,90.6
2008-06-20,89.81
2008-06-19,92.38
2008-06-18,92.65
2008-06-17,94.39
2008-06-16,93.47
2008-06-13,94.86
2008-06-12,94.21
2008-06-11,92.95
2008-06-10,93.99
2008-06-09,96.12
2008-06-06,94.42
2008-06-05,96.25
2008-06-04,96.69
2008-06-03,96.7
2008-06-02,95.21
2008-05-30,96.37
2008-05-29,95.37
2008-05-28,95.18
2008-05-27,93.8
2008-05-26,94.07
2008-05-23,93.35
2008-05-22,94.22
2008-05-21,94.16
2008-05-20,93.07
2008-05-19,93.36
2008-05-16,92.83
2008-05-15,91.64
2008-05-14,91.24
2008-05-13,91.29
2008-05-12,89.78
2008-05-09,89.09
2008-05-08,90.45
2008-05-07,90.78
2008-05-06,91.17
2008-05-05,91.6
2008-05-02,90.92
2008-04-30,91.65
2008-04-29,90.73
2008-04-28,90.41
2008-04-25,90.05
2008-04-24,93.83
2008-04-23,92.98
2008-04-22,91.87
2008-04-21,93.02
2008-04-18,93.45
2008-04-17,91.65
2008-04-16,91.5
2008-04-15,90.1
2008-04-14,88.56
2008-04-11,89.03
2008-04-10,89.99
2008-04-09,89.09
2008-04-08,89.35
2008-04-07,89.24
2008-04-04,88.86
2008-04-03,88.81
2008-04-02,88.58
2008-04-01,87.15
2008-03-31,85.31
2008-03-28,84.89
2008-03-27,85.93
2008-03-26,84.03
2008-03-25,85.57
2008-03-24,83.73
2008-03-21,83.73
2008-03-20,83.73
2008-03-19,85.16
2008-03-18,85.68
2008-03-17,83.14
2008-03-14,83.7
2008-03-13,84.01
2008-03-12,84.48
2008-03-11,84.38
2008-03-10,82.58
2008-03-07,83.28
2008-03-06,84.35
2008-03-05,84.85
2008-03-04,82.07
2008-03-03,83.63
2008-02-29,83.98
2008-02-28,85.2
2008-02-27,86.5
2008-02-26,86.55
2008-02-25,85.02
2008-02-22,84.53
2008-02-21,85.33
2008-02-20,86.87
2008-02-19,88.26
2008-02-18,87.0
2008-02-15,85.54
2008-02-14,87.23
2008-02-13,86.74
2008-02-12,86.47
2008-02-11,84.08
2008-02-08,83.95
2008-02-07,84.15
2008-02-06,85.83
2008-02-05,85.06
2008-02-04,87.55
2008-02-01,87.93
2008-01-31,87.21
2008-01-30,85.56
2008-01-29,85.99
2008-01-28,83.16
2008-01-25,84.26
2008-01-24,84.46
2008-01-23,80.51
2008-01-22,85.5
2008-01-21,85.0
2008-01-18,91.95
2008-01-17,94.87
2008-01-16,95.55
2008-01-15,98.84
2008-01-14,99.47
2008-01-11,99.84
2008-01-10,99.78
2008-01-09,104.82
2008-01-08,103.97
2008-01-07,104.2
2008-01-04,102.17
2008-01-03,101.6
2008-01-02,100.94
2008-01-01,101.41
2007-12-31,101.41
2007-12-28,101.41
2007-12-27,101.61
2007-12-26,101.08
2007-12-25,101.08
2007-12-24,101.08
2007-12-21,101.08
2007-12-20,98.68
2007-12-19,97.86
2007-12-18,97.38
2007-12-17,97.17
2007-12-14,98.23
2007-12-13,98.5
2007-12-12,98.12
2007-12-11,96.74
2007-12-10,96.49
2007-12-07,97.2
2007-12-06,96.75
2007-12-05,96.35
2007-12-04,94.45
2007-12-03,94.56
2007-11-30,94.76
2007-11-29,94.16
2007-11-28,93.41
2007-11-27,90.72
2007-11-26,91.85
2007-11-23,92.61
2007-11-22,92.62
2007-11-21,91.41
2007-11-20,90.71
2007-11-19,87.44
2007-11-16,90.16
2007-11-15,91.06
2007-11-14,92.9
2007-11-13,92.28
2007-11-12,91.47
2007-11-09,92.8
2007-11-08,93.37
2007-11-07,94.09
2007-11-06,93.7
2007-11-05,92.85
2007-11-02,92.89
2007-11-01,93.1
2007-10-31,95.5
2007-10-30,95.91
2007-10-29,98.34
2007-10-26,97.85
2007-10-25,97.55
2007-10-24,95.8
2007-10-23,96.64
2007-10-22,95.43
2007-10-19,96.57
2007-10-18,95.63
2007-10-17,95.98
2007-10-16,95.34
2007-10-15,95.01
2007-10-12,95.61
2007-10-11,95.16
2007-10-10,95.26
2007-10-09,96.08
2007-10-08,97.08
2007-10-05,95.97
2007-10-04,95.12
2007-10-03,95.5
2007-10-02,95.67
2007-10-01,97.15
2007-09-28,97.0
2007-09-27,97.12
2007-09-26,96.65
2007-09-25,97.68
2007-09-24,97.22
2007-09-21,96.04
2007-09-20,96.19
2007-09-19,96.39
2007-09-18,94.84
2007-09-17,93.49
2007-09-14,93.01
2007-09-13,93.34
2007-09-12,92.54
2007-09-11,92.75
2007-09-10,92.01
2007-09-07,93.5
2007-09-06,95.25
2007-09-05,95.27
2007-09-04,97.61
2007-09-03,96.59
2007-08-31,97.13
2007-08-30,95.51
2007-08-29,94.08
2007-08-28,92.85
2007-08-27,93.14
2007-08-24,92.7
2007-08-23,92.68
2007-08-22,92.34
2007-08-21,92.17
2007-08-20,90.63
2007-08-17,90.08
2007-08-16,90.08
2007-08-15,92.06
2007-08-14,91.87
2007-08-13,93.5
2007-08-10,91.5
2007-08-09,91.66
2007-08-08,94.43
2007-08-07,94.16
2007-08-06,93.67
2007-08-03,91.85
2007-08-02,93.9
2007-08-01,93.15
2007-07-31,95.3
2007-07-30,93.82
2007-07-27,91.73
2007-07-26,94.0
2007-07-25,94.84
2007-07-24,96.1
2007-07-23,97.88
2007-07-20,97.53
2007-07-19,98.6
2007-07-18,97.73
2007-07-17,99.45
2007-07-16,99.22
2007-07-13,98.93
2007-07-12,97.11
2007-07-11,95.84
2007-07-10,96.9
2007-07-09,99.16
2007-07-06,98.64
2007-07-05,96.6
2007-07-04,97.34
2007-07-03,97.52
2007-07-02,96.09
2007-06-29,97.24
2007-06-28,94.8
2007-06-27,92.67
2007-06-26,92.82
2007-06-25,93.73
2007-06-22,94.66
2007-06-21,94.61
2007-06-20,96.36
2007-06-19,94.66
2007-06-18,94.03
2007-06-15,92.04
2007-06-14,89.28
2007-06-13,87.72
2007-06-12,88.23
2007-06-11,88.12
2007-06-08,86.62
2007-06-07,86.85
2007-06-06,88.44
2007-06-05,92.26
2007-06-04,92.23
2007-06-01,92.45
2007-05-31,92.04
2007-05-30,89.99
2007-05-29,90.5
2007-05-28,90.89
2007-05-25,90.89
2007-05-24,90.57
2007-05-23,90.65
2007-05-22,91.36
2007-05-21,91.32
2007-05-18,90.08
2007-05-17,88.41
2007-05-16,88.44
2007-05-15,88.35
2007-05-14,87.77
2007-05-11,87.68
2007-05-10,87.46
2007-05-09,87.93
2007-05-08,87.72
2007-05-07,88.46
2007-05-04,88.22
2007-05-03,87.67
2007-05-02,87.15
2007-05-01,87.43
2007-04-30,87.43
2007-04-27,87.74
2007-04-26,88.47
2007-04-25,90.21
2007-04-24,88.77
2007-04-23,89.15
2007-04-20,89.61
2007-04-19,88.9
2007-04-18,89.32
2007-04-17,90.15
2007-04-16,90.9
2007-04-13,89.22
2007-04-12,86.44
2007-04-11,86.9
2007-04-10,87.77
2007-04-09,86.77
2007-04-06,86.77
2007-04-05,86.77
2007-04-04,85.84
2007-04-03,84.99
2007-04-02,84.17
2007-03-30,84.28
2007-03-29,83.75
2007-03-28,82.47
2007-03-27,81.47
2007-03-26,79.75
2007-03-23,79.0
2007-03-22,79.37
2007-03-21,78.03
2007-03-20,77.96
2007-03-19,77.36
2007-03-16,76.32
2007-03-15,77.04
2007-03-14,75.42
2007-03-13,77.54
2007-03-12,78.94
2007-03-09,78.71
2007-03-08,78.46
2007-03-07,78.0
2007-03-06,77.11
2007-03-05,76.07
2007-03-02,76.82
2007-03-01,76.66
2007-02-28,76.85
2007-02-27,77.87
2007-02-26,80.14
2007-02-23,79.17
2007-02-22,79.94
2007-02-21,75.85
2007-02-20,76.11
2007-02-19,75.99
2007-02-16,76.22
2007-02-15,76.71
2007-02-14,77.0
2007-02-13,76.81
2007-02-12,76.5
2007-02-09,77.0
2007-02-08,76.26
2007-02-07,76.74
2007-02-06,76.8
2007-02-05,75.5
2007-02-02,75.64
2007-02-01,75.68
2007-01-31,73.93
2007-01-30,73.04
2007-01-29,72.78
2007-01-26,71.95
2007-01-25,71.96
2007-01-24,72.82
2007-01-23,72.22
2007-01-22,72.65
2007-01-19,73.46
2007-01-18,73.18
2007-01-17,73.93
2007-01-16,73.9
2007-01-15,73.89
2007-01-12,73.56
2007-01-11,72.78
2007-01-10,72.01
2007-01-09,73.42
2007-01-08,72.95
2007-01-05,73.15
2007-01-04,73.66
2007-01-03,74.47
2007-01-02,74.82
2007-01-01,73.85
2006-12-29,73.85
2006-12-28,74.24
2006-12-27,74.18
2006-12-26,72.94
2006-12-25,72.94
2006-12-22,72.94
2006-12-21,73.53
2006-12-20,73.46
2006-12-19,72.06
2006-12-18,72.56
2006-12-15,72.57
2006-12-14,71.63
2006-12-13,71.63
2006-12-12,71.32
2006-12-11,71.01
2006-12-08,71.01
2006-12-07,70.74
2006-12-06,70.47
2006-12-05,70.35
2006-12-04,69.5
2006-12-01,69.0
2006-11-30,69.68
2006-11-29,70.25
2006-11-28,69.65
2006-11-27,69.35
2006-11-24,70.71
2006-11-23,71.6
2006-11-22,70.2
2006-11-21,70.31
2006-11-20,70.0
2006-11-17,70.48
2006-11-16,70.39
2006-11-15,70.68
2006-11-14,70.48
2006-11-13,69.85
2006-11-10,70.0
2006-11-09,68.72
2006-11-08,68.6
2006-11-07,68.26
2006-11-06,67.98
2006-11-03,67.3
2006-11-02,67.85
2006-11-01,68.57
2006-10-31,69.06
2006-10-30,68.95
2006-10-27,68.92
2006-10-26,68.51
2006-10-25,67.53
2006-10-24,67.42
2006-10-23,67.44
2006-10-20,66.85
2006-10-19,66.36
2006-10-18,66.21
2006-10-17,65.12
2006-10-16,65.82
2006-10-13,65.68
2006-10-12,65.77
2006-10-11,65.33
2006-10-10,65.13
2006-10-09,65.14
2006-10-06,64.68
2006-10-05,64.76
2006-10-04,64.41
2006-10-03,63.62
2006-10-02,63.74
2006-09-29,63.15
2006-09-28,62.91
2006-09-27,63.34
2006-09-26,63.09
2006-09-25,62.36
2006-09-22,62.34
2006-09-21,63.04
2006-09-20,62.22
2006-09-19,61.36
2006-09-18,62.1
2006-09-15,62.47
2006-09-14,62.43
2006-09-13,63.29
2006-09-12,63.3
2006-09-11,63.08
2006-09-08,63.34
2006-09-07,62.88
2006-09-06,63.41
2006-09-05,64.64
2006-09-04,64.93
2006-09-01,64.65
2006-08-31,64.33
2006-08-30,64.78
2006-08-29,63.94
2006-08-28,64.12
2006-08-25,63.67
2006-08-24,63.34
2006-08-23,62.69
2006-08-22,63.13
2006-08-21,63.1
2006-08-18,63.47
2006-08-17,63.39
2006-08-16,62.8
2006-08-15,62.65
2006-08-14,61.9
2006-08-11,61.59
2006-08-10,61.51
2006-08-09,62.39
2006-08-08,61.5
2006-08-07,61.49
2006-08-04,62.55
2006-08-03,62.11
2006-08-02,62.38
2006-08-01,62.4
2006-07-31,63.01
2006-07-28,62.66
2006-07-27,63.07
2006-07-26,62.89
2006-07-25,62.35
2006-07-24,62.37
2006-07-21,61.27
2006-07-20,61.87
2006-07-19,61.86
2006-07-18,60.75
2006-07-17,60.77
2006-07-14,60.69
2006-07-13,61.88
2006-07-12,62.79
2006-07-11,62.34
2006-07-10,62.98
2006-07-07,62.55
2006-07-06,62.57
2006-07-05,62.33
2006-07-04,63.72
2006-07-03,63.36
2006-06-30,62.78
2006-06-29,61.68
2006-06-28,59.89
2006-06-27,60.12
2006-06-26,60.76
2006-06-23,60.91
2006-06-22,60.72
2006-06-21,60.46
2006-06-20,60.1
2006-06-19,59.46
2006-06-16,59.16
2006-06-15,59.16
2006-06-14,59.16
2006-06-13,58.97
2006-06-12,59.92
2006-06-09,61.11
2006-06-08,60.86
2006-06-07,62.61
2006-06-06,62.16
2006-06-05,62.69
2006-06-02,63.15
2006-06-01,63.22
2006-05-31,63.5
2006-05-30,63.01
2006-05-29,64.55
2006-05-26,64.99
2006-05-25,64.5
2006-05-24,62.96
2006-05-23,63.68
2006-05-22,62.22
2006-05-19,63.79
2006-05-18,63.55
2006-05-17,63.37
2006-05-16,65.43
2006-05-15,65.61
2006-05-12,66.25
2006-05-11,67.95
2006-05-10,67.78
2006-05-09,68.84
2006-05-08,68.0
2006-05-05,68.74
2006-05-04,69.01
2006-05-03,67.41
2006-05-02,68.75
2006-04-28,67.96
2006-04-27,68.26
2006-04-26,69.05
2006-04-25,68.56
2006-04-24,69.47
2006-04-21,69.49
2006-04-20,67.55
2006-04-19,65.37
2006-04-18,64.29
2006-04-17,64.15
2006-04-14,64.15
2006-04-13,64.15
2006-04-12,63.44
2006-04-11,63.6
2006-04-10,64.09
2006-04-07,63.63
2006-04-06,64.48
2006-04-05,64.3
2006-04-04,64.75
2006-04-03,65.13
2006-03-31,64.7
2006-03-30,65.34
2006-03-29,64.4
2006-03-28,64.31
2006-03-27,64.72
2006-03-24,65.95
2006-03-23,64.3
2006-03-22,64.04
2006-03-21,63.32
2006-03-20,63.48
2006-03-17,62.78
2006-03-16,63.42
2006-03-15,62.8
2006-03-14,62.56
2006-03-13,62.4
2006-03-10,62.82
2006-03-09,62.52
2006-03-08,62.15
2006-03-07,62.31
2006-03-06,61.65
2006-03-03,62.3
2006-03-02,63.39
2006-03-01,63.87
2006-02-28,63.26
2006-02-27,64.18
2006-02-24,63.56
2006-02-23,62.99
2006-02-22,63.15
2006-02-21,63.0
2006-02-20,62.9
2006-02-17,62.9
2006-02-16,63.47
2006-02-15,63.44
2006-02-14,64.2
2006-02-13,63.81
2006-02-10,63.72
2006-02-09,64.51
2006-02-08,63.86
2006-02-07,64.48
2006-02-06,64.47
2006-02-03,64.55
2006-02-02,64.46
2006-02-01,65.55
2006-01-31,64.86
2006-01-30,63.58
2006-01-27,64.19
2006-01-26,62.74
2006-01-25,62.85
2006-01-24,61.95
2006-01-23,62.12
2006-01-20,61.93
2006-01-19,62.89
2006-01-18,63.39
2006-01-17,63.64
2006-01-16,63.49
2006-01-13,62.63
2006-01-12,63.32
2006-01-11,63.1
2006-01-10,62.33
2006-01-09,62.89
2006-01-06,63.29
2006-01-05,63.55
2006-01-04,63.05
2006-01-03,63.9
2006-01-02,64.83
2005-12-30,64.71
2005-12-29,65.33
2005-12-28,65.1
2005-12-27,65.12
2005-12-26,64.93
2005-12-23,64.93
2005-12-22,64.8
2005-12-21,64.92
2005-12-20,64.19
2005-12-19,63.92
2005-12-16,64.44
2005-12-15,63.26
2005-12-14,62.95
2005-12-13,62.73
2005-12-12,62.83
2005-12-09,63.1
2005-12-08,63.1
2005-12-07,62.86
2005-12-06,63.5
2005-12-05,63.29
2005-12-02,63.87
2005-12-01,63.77
2005-11-30,62.65
2005-11-29,62.7
2005-11-28,62.5
2005-11-25,62.8
2005-11-24,62.68
2005-11-23,62.46
2005-11-22,62.17
2005-11-21,62.08
2005-11-18,61.32
2005-11-17,61.13
2005-11-16,60.98
2005-11-15,61.65
2005-11-14,61.17
2005-11-11,60.93
2005-11-10,59.5
2005-11-09,60.0
2005-11-08,59.28
2005-11-07,59.73
2005-11-04,59.02
2005-11-03,59.5
2005-11-02,59.19
2005-11-01,60.0
2005-10-31,60.15
2005-10-28,58.79
2005-10-27,58.37
2005-10-26,59.88
2005-10-25,59.32
2005-10-24,60.25
2005-10-21,58.78
2005-10-20,59.55
2005-10-19,59.3
2005-10-18,60.38
2005-10-17,60.58
2005-10-14,61.44
2005-10-13,61.53
2005-10-12,61.83
2005-10-11,62.88
2005-10-10,63.4
2005-10-07,62.88
2005-10-06,62.7
2005-10-05,63.6
2005-10-04,64.6
2005-10-03,63.94
2005-09-30,62.5
2005-09-29,61.4
2005-09-28,61.71
2005-09-27,60.54
2005-09-26,61.18
2005-09-23,59.09
2005-09-22,58.39
2005-09-21,59.0
2005-09-20,60.37
2005-09-19,59.85
2005-09-16,60.4
2005-09-15,59.46
2005-09-14,59.65
2005-09-13,59.52
2005-09-12,60.75
2005-09-09,60.1
2005-09-08,59.99
2005-09-07,59.84
2005-09-06,59.45
2005-09-05,58.67
2005-09-02,57.99
2005-09-01,57.6
2005-08-31,56.79
2005-08-30,56.52
2005-08-29,56.67
2005-08-26,56.16
2005-08-25,57.15
2005-08-24,57.99
2005-08-23,58.04
2005-08-22,58.29
2005-08-19,57.87
2005-08-18,57.0
2005-08-17,57.6
2005-08-16,57.16
2005-08-15,58.2
2005-08-12,58.25
2005-08-11,59.01
2005-08-10,58.9
2005-08-09,58.75
2005-08-08,57.96
2005-08-05,57.67
2005-08-04,58.41
2005-08-03,59.45
2005-08-02,59.92
2005-08-01,58.84
2005-07-29,58.6
2005-07-28,58.73
2005-07-27,57.0
2005-07-26,57.4
2005-07-25,57.65
2005-07-22,57.65
2005-07-21,57.96
2005-07-20,57.54
2005-07-19,57.42
2005-07-18,56.11
2005-07-15,56.05
2005-07-14,56.26
2005-07-13,55.7
2005-07-12,55.11
2005-07-11,55.34
2005-07-08,54.5
2005-07-07,53.8
2005-07-06,54.76
2005-07-05,54.87
2005-07-04,55.58
2005-07-01,55.7
2005-06-30,55.0
2005-06-29,55.02
2005-06-28,55.6
2005-06-27,54.74
2005-06-24,54.89
2005-06-23,56.25
2005-06-22,56.08
2005-06-21,56.27
2005-06-20,56.22
2005-06-17,56.82
2005-06-16,56.39
2005-06-15,56.01
2005-06-14,56.39
2005-06-13,56.44
2005-06-10,56.22
2005-06-09,55.76
2005-06-08,55.85
2005-06-07,55.8
2005-06-06,55.17
2005-06-03,55.15
2005-06-02,55.46
2005-06-01,55.05
2005-05-31,53.91
2005-05-30,54.18
2005-05-27,53.68
2005-05-26,53.61
2005-05-25,53.61
2005-05-24,53.48
2005-05-23,52.91
2005-05-20,52.64
2005-05-19,52.67
2005-05-18,52.11
2005-05-17,50.74
2005-05-16,51.1
2005-05-13,51.33
2005-05-12,52.2
2005-05-11,51.79
2005-05-10,52.12
2005-05-09,52.29
2005-05-06,52.5
2005-05-05,51.91
2005-05-04,51.66
2005-05-03,51.47
2005-05-02,50.81
2005-04-29,50.11
2005-04-28,51.44
2005-04-27,51.5
2005-04-26,52.49
2005-04-25,52.56
2005-04-22,52.03
2005-04-21,51.52
2005-04-20,51.8
2005-04-19,52.09
2005-04-18,51.03
2005-04-15,52.18
2005-04-14,53.5
2005-04-13,54.52
2005-04-12,55.11
2005-04-11,55.72
2005-04-08,56.11
2005-04-07,56.22
2005-04-06,56.28
2005-04-05,55.53
2005-04-04,55.01
2005-04-01,55.34
2005-03-31,54.69
2005-03-30,54.22
2005-03-29,54.93
2005-03-28,54.74
2005-03-25,54.74
2005-03-24,54.74
2005-03-23,55.34
2005-03-22,55.0
2005-03-21,54.45
2005-03-18,54.7
2005-03-17,54.88
2005-03-16,55.3
2005-03-15,56.45
2005-03-14,56.0
2005-03-11,56.1
2005-03-10,56.13
2005-03-09,56.84
2005-03-08,57.25
2005-03-07,58.3
2005-03-04,57.5
2005-03-03,56.32
2005-03-02,56.49
2005-03-01,56.77
2005-02-28,56.54
2005-02-25,56.36
2005-02-24,56.0
2005-02-23,55.9
2005-02-22,56.13
2005-02-21,56.74
2005-02-18,56.77
2005-02-17,56.3
2005-02-16,56.04
2005-02-15,56.4
2005-02-14,55.83
2005-02-11,55.6
2005-02-10,54.83
2005-02-09,54.96
2005-02-08,54.5
2005-02-07,54.02
2005-02-04,53.7
2005-02-03,53.0
2005-02-02,53.13
2005-02-01,52.95
2005-01-31,52.39
2005-01-28,51.83
2005-01-27,52.15
2005-01-26,51.6
2005-01-25,51.72
2005-01-24,51.87
2005-01-21,52.03
2005-01-20,52.58
2005-01-19,52.95
2005-01-18,52.41
2005-01-17,52.25
2005-01-14,52.06
2005-01-13,51.73
2005-01-12,51.34
2005-01-11,51.83
2005-01-10,52.52
2005-01-07,52.89
2005-01-06,52.66
2005-01-05,52.68
2005-01-04,53.17
2005-01-03,53.36
2004-12-31,53.0
2004-12-30,53.0
2004-12-29,52.77
2004-12-28,52.78
2004-12-27,52.44
2004-12-24,52.3
2004-12-23,52.3
2004-12-22,51.65
2004-12-21,51.85
2004-12-20,51.78
2004-12-17,50.97
2004-12-16,51.79
2004-12-15,51.38
2004-12-14,51.65
2004-12-13,51.87
2004-12-10,51.48
2004-12-09,50.97
2004-12-08,51.17
2004-12-07,52.34
2004-12-06,52.3
2004-12-03,51.81
2004-12-02,51.93
2004-12-01,52.0
2004-11-30,50.64
2004-11-29,51.04
2004-11-26,51.15
2004-11-25,51.23
2004-11-24,50.49
2004-11-23,50.53
2004-11-22,50.71
2004-11-19,50.88
2004-11-18,51.05
2004-11-17,50.6
2004-11-16,49.58
2004-11-15,49.8
2004-11-12,50.01
2004-11-11,50.23
2004-11-10,51.16
2004-11-09,50.28
2004-11-08,49.94
2004-11-05,50.1
2004-11-04,49.7
2004-11-03,49.45
2004-11-02,49.8
2004-11-01,49.75
2004-10-29,48.9
2004-10-28,48.75
2004-10-27,48.85
2004-10-26,47.97
2004-10-25,47.77
2004-10-22,49.16
2004-10-21,48.48
2004-10-20,47.93
2004-10-19,48.6
2004-10-18,47.62
2004-10-15,47.28
2004-10-14,46.87
2004-10-13,47.17
2004-10-12,47.3
2004-10-11,48.05
2004-10-08,48.15
2004-10-07,48.9
2004-10-06,48.76
2004-10-05,48.63
2004-10-04,48.56
2004-10-01,48.76
2004-09-30,47.45
2004-09-29,47.65
2004-09-28,46.03
2004-09-27,45.68
2004-09-24,45.82
2004-09-23,45.73
2004-09-22,46.19
2004-09-21,46.66
2004-09-20,46.63
2004-09-17,46.72
2004-09-16,46.15
2004-09-15,46.12
